2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,3041,35, ,Z9, 4704 PARK AVENUE                          ,            ,10458,0,1,1,7 148,492,1931,  4 , Z9 ,$700 000,7/25/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4710,1, ,A5, 1127 EAST 215TH STREET                    ,            ,10469,1,0,1,2 759,1 998,1945,  1 , A5 ,$0,12/20/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,100, ,A5, 1313 HICKS STREET                         ,            ,10469,1,0,1,1 710,1 701,1950,  1 , A5 ,$0,6/19/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,22, ,A5, 1156 E. 221 STREET                        ,            ,10469,1,0,1,1 842,1 744,1950,  1 , A5 ,$367 000,4/25/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,22, ,A5, 1156 EAST 221 STREET                      ,            ,10469,1,0,1,1 842,1 744,1950,  1 , A5 ,$180 000,12/19/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,56, ,A9, 3840 LACONIA AVENUE                       ,            ,10469,1,0,1,2 320,1 690,1950,  1 , A9 ,$290 000,12/18/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,61, ,A9, 1118 221ST STREET                         ,            ,10469,1,0,1,2 514,1 690,1950,  1 , A9 ,$250 000,12/17/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4717,26, ,A2, 1460 OAKLEY STREET                        ,            ,10469,1,0,1,4 750,2 399,1930,  1 , A2 ,$375 000,11/29/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4717,26, ,A2, 1460 OAKLEY STREET                        ,            ,10469,1,0,1,4 750,2 399,1930,  1 , A2 ,$0,9/15/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4724,6, ,A2, 3487 KINGSLAND AVENUE                     ,            ,10469,1,0,1,2 288,1 480,1925,  1 , A2 ,$235 000,7/30/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4724,6, ,A2, 3487 KINGSLAND AVENUE                     ,            ,10469,1,0,1,2 288,1 480,1925,  1 , A2 ,$0,1/2/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,45, ,A9, 1453 HICKS STREET                         ,            ,10469,1,0,1,1 710,1 690,1945,  1 , A9 ,$313 000,9/20/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,46, ,A9, 1451 HICKS STREET                         ,            ,10469,1,0,1,1 710,1 890,1945,  1 , A9 ,$265 000,1/28/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4728,106, ,A5, 3416 KINGSLAND AVENUE                     ,            ,10469,1,0,1,1 740,1 224,1960,  1 , A5 ,$210 000,4/29/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,10, ,A1, 1320 EAST 222ND                           ,            ,10469,1,0,1,1 938,1 974,1901,  1 , A1 ,$0,8/23/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,10, ,A1, 1320 EAST 222 STREET                      ,            ,10469,1,0,1,1 938,1 974,1901,  1 , A1 ,$232 000,8/23/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,44, ,A5, 3416 GUNTHER AVENUE                       ,            ,10469,1,0,1,1 710,1 714,1950,  1 , A5 ,$0,5/4/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,45, ,A5, 3418 GUNTHER AVENUE                       ,            ,10469,1,0,1,1 710,1 890,1950,  1 , A5 ,$335 000,12/19/2012
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,50, ,A5, 3314 BOUCK AVENUE                         ,            ,10469,1,0,1,1 900,1 567,1940,  1 , A5 ,$35 673,4/18/2013
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,38, ,A5, 3302 WILSON AVENUE                        ,            ,10469,1,0,1,2 216,1 620,1930,  1 , A5 ,$335 500,3/26/2013
